Date,Prix Actuel,Prix Predit,Product Code
2023-01-31,5.42,5.42,B001BDLWIO
2019-03-21,7.87,7.870000000000001,B001BF6MDM
2021-02-13,7.99,7.99,B001BKPLCK
2021-06-25,57.52,57.52,B001BM3C4M
2020-07-30,7.79,7.79,B001BM6190
2020-09-21,7.79,7.79,B001BM6190
2019-09-06,11.99,11.990000000000002,B001BOTDLQ
2019-06-28,9.95,9.0,B001BSQCWU
2022-01-01,29.07,29.07,B001BVHS1Q
2020-09-29,16.46,8.08,B001C3YADM
2022-03-17,3.79,3.79,B001C5TW42
2022-12-15,25.13,25.12999999999999,B001C98CZI
2023-02-04,18.99,18.989999999999995,B001C9R7KY
2023-03-01,18.99,18.989999999999995,B001C9R7KY
2021-09-13,54.23,54.23,B001CCINO0
2021-12-28,25.95,25.95,B001CDP6EE
2022-10-21,6.7,6.700000000000001,B001CJVTLC
2022-11-02,6.0,6.000000000000001,B001CJVTLC
2022-11-09,4.8,4.800000000000001,B001CJVTLC
2022-11-28,5.99,5.990000000000001,B001CJVTLC
2022-12-12,9.9,9.9,B001CJVTLC
2022-12-17,7.47,7.470000000000001,B001CJVTLC
2023-02-06,5.2,5.200000000000001,B001CJVTLC
2022-11-10,7.48,7.48,B001CN6X6O
2022-12-19,7.48,7.48,B001CN6X6O
2021-02-05,26.0,25.999999999999996,B001CSMJJE
2021-04-14,26.0,25.999999999999996,B001CSMJJE
2021-07-26,14.24,14.239999999999998,B001CTO0YA
2021-08-20,14.24,14.239999999999998,B001CTO0YA
2021-09-04,18.44,18.439999999999998,B001CTO0YA
2021-10-29,18.49,18.489999999999995,B001CTO0YA
2021-12-31,18.49,18.489999999999995,B001CTO0YA
2022-01-17,18.49,18.489999999999995,B001CTO0YA
2022-03-01,18.49,18.489999999999995,B001CTO0YA
2022-03-11,18.49,18.489999999999995,B001CTO0YA
2022-04-18,19.9,19.899999999999995,B001CTO0YA
2022-04-29,19.9,19.899999999999995,B001CTO0YA
2022-05-10,19.55,19.549999999999997,B001CTO0YA
2022-06-08,19.55,19.549999999999997,B001CTO0YA
2022-08-30,18.81,18.809999999999995,B001CTO0YA
2022-11-06,20.55,20.549999999999997,B001CTO0YA
2021-06-08,15.99,15.989999999999998,B001D3K2AG
2022-01-16,13.96,13.959999999999997,B001D3K2AG
2022-02-15,13.96,13.959999999999997,B001D3K2AG
2020-07-20,11.82,12.33,B001D630KW
2022-07-24,5.99,5.99,B001D7FF5E
2022-08-19,5.99,5.99,B001D7FF5E
2022-07-17,8.69,8.69,B001DC3O48
2022-09-18,8.61,8.61,B001DC3O48
2022-03-23,9.31,9.31,B001DKMBTO
2022-06-23,12.0,10.0,B001DTZK0C
2022-04-18,22.89,22.890000000000004,B001DY5CAU
2020-11-05,19.8,19.800000000000004,B001DZMBY4
2022-04-12,12.72,12.72,B001E52XGO
2022-05-05,12.72,12.72,B001E52XGO
2022-09-24,13.44,13.44,B001E52XGO
2022-11-15,13.44,13.44,B001E52XGO
2022-04-07,12.72,12.72,B001E52XIC
2022-02-13,11.96,15.99,B001E530I4
2022-03-13,25.52,25.520000000000003,B001E5E0D8
2022-05-12,22.27,22.27,B001E5E0D8
2022-07-03,23.96,23.96,B001E5E0D8
2022-09-12,23.96,23.96,B001E5E0D8
2022-10-20,23.96,23.96,B001E5E0D8
2022-11-11,25.96,25.960000000000004,B001E5E0D8
2021-08-17,6.59,4.99,B001E695C8
2018-04-12,11.96,11.959999999999999,B001E6IUJM
2020-12-03,11.96,11.960000000000003,B001E96OE2
2022-08-22,14.38,14.379999999999999,B001ECQ4US
2022-08-29,14.38,14.379999999999999,B001ECQ4US
2022-09-04,11.98,11.979999999999999,B001ECQ4US
2022-09-08,11.98,11.979999999999999,B001ECQ4US
2022-09-27,14.38,14.379999999999999,B001ECQ4US
2022-10-24,14.38,14.379999999999999,B001ECQ4US
2022-11-06,14.38,14.379999999999999,B001ECQ4US
2022-11-10,14.38,14.379999999999999,B001ECQ4US
2022-11-20,14.38,14.379999999999999,B001ECQ4US
2022-12-07,14.38,14.379999999999999,B001ECQ4US
2022-12-15,14.38,14.379999999999999,B001ECQ4US
2022-12-30,11.98,11.979999999999999,B001ECQ4US
2023-01-10,11.98,11.979999999999999,B001ECQ4US
2023-02-13,14.38,14.379999999999999,B001ECQ4US
2021-08-27,19.51,19.51000000000001,B001ECQ7G4
2021-12-03,24.99,24.990000000000006,B001ECQ7G4
2022-01-08,24.99,24.990000000000006,B001ECQ7G4
2022-03-28,24.99,24.990000000000006,B001ECQ7G4
2022-10-17,20.79,20.790000000000006,B001ECQ7G4
2022-11-25,18.7,18.700000000000006,B001ECQ7G4
2022-05-27,15.55,15.55,B001EGGQB6
2021-03-17,25.21,25.210000000000004,B001EJMS6K
2021-04-14,24.86,24.860000000000003,B001EJMS6K
2021-04-14,24.86,24.860000000000003,B001EJMS6K
2021-06-09,24.32,24.320000000000004,B001EJMS6K
2021-11-05,5.1,5.100000000000001,B001EJMS6K
2022-09-17,24.72,24.720000000000002,B001EJMS6K
2020-11-09,16.74,16.74,B001EQ4IMA
2021-06-05,2.92,2.74,B001ER1FMK
2021-09-08,18.57,18.57,B001ET73JM
2022-08-27,8.95,8.95,B001ET7AJK
2022-05-17,9.88,9.879999999999999,B001EY6OI8
2022-09-05,9.88,9.879999999999999,B001EY6OI8
2022-11-20,11.98,11.979999999999999,B001EY6OI8
2022-04-28,12.97,12.970000000000004,B001F0RBT2
2022-04-30,12.97,12.970000000000004,B001F0RBT2
2022-05-28,12.97,12.970000000000002,B001F0RBT2
2022-07-19,12.97,12.970000000000004,B001F0RBT2
2022-08-12,12.97,12.970000000000004,B001F0RBT2
2022-08-14,12.97,12.970000000000004,B001F0RBT2
2022-08-17,12.97,12.970000000000004,B001F0RBT2
2022-08-30,12.97,12.970000000000004,B001F0RBT2
2022-09-23,13.37,13.370000000000005,B001F0RBT2
2022-09-30,12.97,12.970000000000004,B001F0RBT2
2022-10-08,13.24,13.240000000000004,B001F0RBT2
2022-10-23,12.97,12.970000000000004,B001F0RBT2
2022-11-07,26.98,26.98000000000005,B001F0RBT2
2023-01-03,12.97,12.970000000000004,B001F0RBT2
2023-01-29,14.27,14.270000000000007,B001F0RBT2
2019-08-31,16.49,16.49,B001F35WSQ
2021-04-01,16.49,16.49,B001F35WSQ
2021-06-17,59.99,59.99,B001F51G16
2022-12-26,4.99,4.99,B001F6OYDC
2022-07-28,19.99,19.99,B001FCK32C
2022-11-25,15.99,15.99,B001FCK32C
2022-09-23,15.72,11.69,B001FNZG96
2023-01-16,3.64,3.6400000000000006,B001FSKJES
2022-06-21,17.29,17.29,B001FWXSAG
2019-06-30,24.29,24.29,B001FWXSBU
2023-01-04,7.97,7.83,B001FZOBLI
2021-10-08,14.79,14.79,B001G33V8S
2021-12-17,9.74,9.740000000000002,B001G7PMWW
2022-06-19,24.69,24.690000000000005,B001G96UK8
2023-03-08,32.98,32.980000000000004,B001G96UK8
2022-11-30,1.64,1.6399999999999997,B001G98DM6
2021-07-09,2.41,2.41,B001GAP4S6
2021-07-05,10.79,10.789999999999997,B001GAP4Y0
2022-05-27,6.3,6.299999999999999,B001GJ9K8C
2022-09-19,4.4,4.3999999999999995,B001GM1RBM
2022-03-18,35.03,35.03,B001HQSXLO
2022-10-09,8.98,8.98,B001HS8LMS
2023-01-05,7.63,7.629999999999999,B001HS8LMS
2021-12-06,19.5,19.499999999999996,B001I94N3C
2022-11-25,8.44,8.440000000000001,B001IAINFU
2022-12-31,9.93,9.930000000000001,B001IAINFU
2023-02-20,8.98,8.980000000000002,B001IAINFU
2020-06-14,24.99,24.990000000000002,B001IANICS
2021-09-25,29.79,29.79,B001IMI37Q
2021-12-02,28.99,28.99,B001J5B0RM
2022-02-17,37.46,37.46,B001J6O0JG
2019-10-10,7.99,7.989999999999999,B001JQLKU8
2021-09-12,27.08,27.08,B001JTS6UC
2021-12-27,6.99,6.99,B001KN959I
2022-08-07,6.99,6.99,B001KN959I
2020-09-25,3.38,3.3799999999999994,B001KYS1K6
2021-03-17,6.0,6.0,B001KYS1K6
2022-09-15,5.88,5.88,B001KYUJEC
2023-01-05,5.88,5.88,B001KYUJEC
2020-11-22,8.23,8.229999999999999,B001L1R24O
2022-04-26,3.59,3.59,B001LUNAYG
2022-07-23,14.97,14.97,B001M20XA2
2022-08-23,29.83,29.830000000000002,B001MQ0T7K
2022-09-03,6.82,6.82,B001MV5TZ2
2021-08-03,58.99,58.99000000000001,B001NJ0DPY
2022-08-02,59.99,59.99000000000001,B001NJ0DPY
2021-11-16,8.99,8.99,B001O2DZ8C
2020-12-20,10.45,10.45,B001OE1PO6
2021-04-13,10.45,10.45,B001OE1PO6
2021-10-12,5.08,5.079999999999999,B001OELXHU
2022-10-14,4.99,4.989999999999999,B001OELXHU
2022-12-02,4.99,4.989999999999999,B001OELXHU
2019-04-10,15.75,15.749999999999998,B001P3PSS0
2022-01-23,19.99,19.990000000000002,B001P5NIUS
2022-08-24,19.49,19.490000000000002,B001P5NIUS
2020-05-23,7.89,7.89,B001P97U58
2020-06-08,7.97,7.97,B001P97U58
2021-06-17,7.42,7.42,B001PBOKRM
2022-03-15,8.97,8.97,B001PBOKRM
2022-11-06,8.97,8.97,B001PBOKRM
2021-03-20,17.99,17.99,B001PCVKLK
2021-05-02,17.99,17.99,B001PCVKLK
2022-03-25,4.84,4.84,B001PMI0B8
2021-12-23,26.39,26.390000000000004,B001Q1HPGE
2022-02-23,9.99,9.990000000000002,B001QC336E
2021-04-04,4.99,4.99,B001QX2O4A
2022-02-10,15.93,15.93,B001R1RXUG
2022-04-04,12.36,12.360000000000007,B001R1RXUG
2022-04-23,18.99,18.989999999999995,B001R1RXUG
2022-04-24,18.99,18.989999999999995,B001R1RXUG
2022-04-26,18.99,18.989999999999995,B001R1RXUG
2022-05-06,18.99,18.989999999999995,B001R1RXUG
2022-05-11,18.99,18.989999999999995,B001R1RXUG
2022-05-20,18.99,18.989999999999995,B001R1RXUG
2022-06-02,20.89,20.88999999999999,B001R1RXUG
2022-06-13,16.99,16.989999999999995,B001R1RXUG
2022-06-14,16.99,16.989999999999995,B001R1RXUG
2022-06-14,16.99,16.989999999999995,B001R1RXUG
2022-06-20,16.99,16.989999999999995,B001R1RXUG
2022-06-24,16.99,16.989999999999995,B001R1RXUG
2022-06-26,16.99,16.989999999999995,B001R1RXUG
2022-06-27,16.99,16.989999999999995,B001R1RXUG
2022-07-03,16.99,16.989999999999995,B001R1RXUG
2022-07-05,16.99,16.989999999999995,B001R1RXUG
2022-07-12,16.99,16.989999999999995,B001R1RXUG
2022-07-22,16.99,16.989999999999995,B001R1RXUG
2022-08-03,16.99,16.989999999999995,B001R1RXUG
2022-08-07,16.99,16.989999999999995,B001R1RXUG
2022-09-01,16.99,16.989999999999995,B001R1RXUG
2022-09-02,16.99,16.989999999999995,B001R1RXUG
2022-09-18,8.49,8.490000000000016,B001R1RXUG
2022-09-24,8.49,8.490000000000016,B001R1RXUG
2022-09-26,8.49,8.490000000000016,B001R1RXUG
2020-07-24,15.47,15.469999999999999,B001R2ETWA
2022-10-30,49.95,49.95000000000001,B001R747SG
2022-12-26,58.95,58.95000000000001,B001R747SG
2021-04-24,49.49,29.97,B001R76D42
2022-07-07,9.46,9.46,B001R96YTE
2022-09-13,9.03,9.03,B001R96YTE
2019-02-25,62.99,59.96,B001RCUNJ8
2020-01-26,16.99,16.99,B001RPL902
2022-10-22,9.99,9.99,B001RQYF1Q
2021-11-03,4.16,4.16,B001SBJFVA
2021-12-27,4.99,4.99,B001SBJFVA
2022-09-11,12.98,12.98,B001SEL4HK
2023-02-26,16.62,12.98,B001SEL4HK
2022-07-06,8.98,8.979999999999999,B001SGEF4M
2021-10-31,13.99,13.99,B001SVX6NI
2020-05-05,5.49,5.49,B001T8MD8Y
2020-05-05,44.99,44.99,B001TM2A2Y
2020-05-17,44.99,44.99,B001TM2A2Y
2022-09-01,6.98,6.98,B001TSNM34
2022-10-07,6.98,6.98,B001TSNM34
2022-11-16,6.98,6.98,B001TSNM34
2022-12-02,6.98,6.98,B001TSNM34
2022-12-04,6.98,6.98,B001TSNM34
2021-03-14,6.76,6.760000000000001,B001TVF86U
2022-04-22,11.39,11.39,B001U2BUJW
2022-08-15,23.39,23.390000000000004,B001UE60E0
2022-10-01,29.0,29.000000000000004,B001UE60E0
2022-10-29,25.34,25.340000000000003,B001UE60E0
2022-12-02,28.39,28.390000000000004,B001UE60E0
2023-01-01,24.69,24.690000000000005,B001UE60E0
2023-02-11,29.0,29.000000000000004,B001UE60E0
2021-10-11,11.87,11.870000000000001,B001UE7SC8
2021-10-15,11.71,11.710000000000003,B001UE7SC8
2022-01-03,8.55,8.55,B001UE7SC8
2022-11-30,6.98,6.98,B001UE7SC8
2021-02-28,4.39,4.39,B001UJE7FO
2022-07-15,1.99,1.9899999999999998,B001UJE7FO
2018-05-09,4.21,4.21,B001UOU95G
2019-01-07,8.98,8.98,B001UUEWIA
2019-02-01,10.09,10.09,B001UUEWIA
2019-03-06,9.98,9.98,B001UUEWIA
2021-11-30,6.99,6.990000000000001,B001VACPE2
2022-10-13,12.95,12.95,B001VACPE2
2022-11-14,17.48,17.480000000000008,B001VB4T86
2023-01-02,34.99,34.99,B001VB4T86
2022-12-03,4.0,4.0,B001VGA4P8
2023-01-12,4.5,4.0,B001VGA4P8
2023-01-13,4.5,4.0,B001VGA4P8
2023-01-17,4.5,4.0,B001VGA4P8
2023-03-06,4.5,4.0,B001VGA4P8
2021-03-21,19.99,19.989999999999995,B001W6Q4QA
2022-02-28,10.83,10.83,B001WX2GAG
2022-08-30,11.88,11.88,B001WX2GAG
2022-09-14,11.88,11.88,B001WX2GAG
2022-10-31,13.16,13.16,B001WX2GAG
2020-07-06,30.12,30.12,B001XUO9EE
2021-08-29,42.99,37.99,B001YL2LTW
2022-07-24,6.98,6.98,B0020HEBX8
2022-11-06,6.98,6.98,B0020HEBX8
2022-12-24,6.99,6.99,B0020HEBX8
2021-03-04,38.18,38.18,B0020YHX0E
2021-05-06,3.88,3.99,B0024IFMUO
2023-01-01,3.73,3.7299999999999995,B0025KUSWS
2022-02-16,4.88,4.88,B0025KUSY6
2022-08-04,6.92,6.92,B00261ZYB6
2022-08-07,6.92,6.92,B00261ZYB6
2022-11-16,9.96,9.96,B00261ZYB6
2021-09-12,29.99,29.989999999999995,B002665ZTC
2021-12-25,29.99,29.989999999999995,B002665ZTC
2022-07-25,23.66,23.660000000000004,B00268XJMU
2020-09-22,13.6,13.6,B00269VK20
2021-01-25,6.88,6.88,B0026GXXMS
2022-08-26,6.07,6.07,B0026GXXMS
2020-05-05,14.57,14.57,B0026IBEN6
2021-04-10,25.0,16.51,B0026LQW4Y
2019-07-29,17.44,17.44,B0026P45U8
2023-02-21,6.0,5.999999999999999,B0027A75A4
2022-04-10,13.49,13.49,B0027J20YQ
2022-06-21,13.49,13.49,B0027J20YQ
2022-08-08,5.0,5.0,B0027JEJ5O
2021-01-27,6.1,6.099999999999999,B0027MA9FA
2021-07-27,6.1,6.099999999999999,B0027MA9FA
2022-08-12,7.99,7.99,B0027MDL3C
2022-11-28,17.17,31.99,B0027Z8V4S
2022-09-01,36.92,36.92,B0027Z8VES
2022-09-04,36.92,36.92,B0027Z8VES
2022-09-17,36.92,36.92,B0027Z8VES
2022-09-21,36.92,36.92,B0027Z8VES
2022-10-21,38.68,38.68,B0027Z8VES
2022-11-04,38.68,38.68,B0027Z8VES
2022-11-19,38.68,38.68,B0027Z8VES
2022-11-28,33.78,33.78,B0027Z8VES
2022-12-02,32.99,32.99,B0027Z8VES
2022-12-19,33.51,33.51,B0027Z8VES
2022-12-23,31.33,31.33,B0027Z8VES
2023-01-09,33.51,33.51,B0027Z8VES
2023-01-13,33.51,33.51,B0027Z8VES
2023-01-30,38.76,38.76,B0027Z8VES
2023-02-03,40.06,40.06,B0027Z8VES
2023-02-20,33.0,33.0,B0027Z8VES
2022-12-04,3.79,3.79,B00288SLXU
2022-02-10,31.99,31.99,B0028JURDQ
2022-03-01,49.99,49.99,B0028JURDQ
2021-12-14,14.22,8.97,B0028NKJKS
2022-06-13,12.0,8.97,B0028NKJKS
2022-06-26,17.99,8.97,B0028NKJKS
2021-05-22,6.5,6.5,B0028S31MQ
2022-07-07,7.5,7.5,B0028S31MQ
2022-09-25,13.98,13.980000000000002,B0028SCBV8
2022-11-22,9.98,9.98,B0028SCBV8
2022-12-01,13.99,13.990000000000002,B0028SCBV8
2022-12-02,9.99,9.99,B0028SCBV8
2021-06-08,38.99,38.99,B002908DX0
2021-12-06,43.99,43.99000000000001,B002908DX0
2022-02-14,22.48,22.47999999999999,B002908DX0
2020-07-29,19.95,19.95,B00292BLSC
2023-02-17,8.49,5.79,B002957S2W
2019-10-12,9.99,9.99,B00295R1XI
2021-06-11,44.95,44.95,B0029PUFAE
2022-06-27,5.97,5.97,B0029Z9T92
2023-02-28,5.97,5.97,B0029Z9T92
2023-02-20,5.47,5.470000000000001,B002A95M0M
2022-07-15,16.58,16.58,B002ALE9RM
2022-08-13,17.0,17.0,B002ALE9RM
2022-09-23,17.0,17.0,B002ALE9RM
2022-11-01,17.0,17.0,B002ALE9RM
2022-12-07,17.0,17.0,B002ALE9RM
2022-12-10,17.0,17.0,B002ALE9RM
2023-02-22,17.34,17.34,B002ALE9RM
2023-03-05,9.99,9.989999999999998,B002APDYV0
2023-03-12,9.99,9.989999999999998,B002APDYV0
2019-04-13,49.95,49.95,B002AQPUW0
2020-06-18,5.49,5.490000000000001,B002ARYB8I
2022-12-24,5.99,5.99,B002BLGZRS
2020-05-06,46.95,46.95,B002BRZ9G0
2021-12-27,9.98,9.979999999999999,B002BYKKUS
2022-03-01,9.98,9.979999999999999,B002BYKKUS
2019-07-27,4.9,4.9,B002C0SKBW
2023-01-27,17.52,17.52,B002CJAOTY
2023-03-01,17.52,17.52,B002CJAOTY
2023-03-03,17.52,17.52,B002CJAOTY
2023-03-14,17.52,17.52,B002CJAOTY
2020-06-02,29.99,29.99,B002D47XOM
2020-06-21,39.99,39.99,B002D47XOM
2019-09-29,8.48,8.48,B002DNIBEY
2022-06-06,1.97,1.9700000000000004,B002DNK444
2023-01-22,2.18,2.18,B002DNK444
2023-01-23,2.18,2.1800000000000006,B002DNK444
2021-07-05,4.49,3.99,B002DQFFZO
2021-05-07,9.03,9.030000000000001,B002DSDSY2
2020-11-20,10.2,10.2,B002DYIZFI
2022-08-27,36.99,36.99,B002DYIZH6
2022-08-29,36.99,36.99,B002DYIZH6
2022-09-10,27.99,27.99,B002DYIZH6
2022-10-02,36.99,36.99,B002DYIZH6
2022-10-23,44.99,44.99,B002DYIZH6
2022-10-25,44.09,44.09,B002DYIZH6
2022-11-07,44.99,44.99,B002DYIZH6
2022-11-27,44.99,44.99,B002DYIZH6
2022-04-08,69.56,69.56,B002DYJ0M0
2022-10-10,77.99,77.98999999999998,B002DYJ0M0
2022-04-21,2.17,3.35,B002DZK0Q4
2021-03-31,5.19,5.19,B002ECZWPK
2022-06-25,4.49,4.49,B002F3Z3SO
2022-08-11,4.89,4.89,B002F3Z3SO
2022-03-03,13.3,13.3,B002FS4VJQ
2022-03-07,13.3,13.3,B002FS4VJQ
2022-03-13,13.3,13.3,B002FS4VJQ
2022-09-13,3.76,3.76,B002FXOTOS
2022-09-14,3.76,3.76,B002FXOTOS
2022-04-20,16.99,16.989999999999995,B002G9UE3Q
2022-12-17,19.99,19.989999999999995,B002G9UE3Q
2021-10-22,11.92,11.920000000000002,B002GKC2GW
2022-08-06,24.5,24.499999999999996,B002GKC2GW
2022-10-03,28.5,28.499999999999996,B002GKC2GW
2021-02-19,39.95,39.95,B002GR1YZ0
2021-09-22,99.97,99.96999999999998,B002GZLCHM
2021-12-22,5.99,5.99,B002HMBVKW
2022-02-14,10.95,10.949999999999998,B002HMBVKW
2022-07-23,6.99,6.99,B002HMBVKW
2022-07-25,6.99,6.99,B002HMBVKW
2023-01-15,6.95,6.949999999999999,B002HMBVKW
2020-04-19,31.88,31.88,B002HWRUFC
2020-08-20,12.99,12.990000000000002,B002HWRUFC
2022-11-11,21.99,21.99,B002HWRUFC
2022-09-06,8.49,8.489999999999998,B002I8XMG6
2022-09-25,8.49,8.489999999999998,B002I8XMG6
2022-12-12,8.49,8.489999999999998,B002I8XMG6
2023-01-12,8.95,8.949999999999998,B002I8XMG6
2023-02-20,8.95,8.949999999999998,B002I8XMG6
2020-04-04,27.18,27.18,B002IGTP00
2021-01-24,2.59,2.59,B002IJOFMU
2022-02-14,1.99,1.9900000000000002,B002IJOFMU
2022-04-22,27.95,27.95,B002IS0E76
2021-08-20,6.9,6.8999999999999995,B002J3SG0W
2022-10-12,3.96,3.9599999999999995,B002JFR8Q8
2022-10-21,7.99,7.990000000000001,B002JFR8Q8
2022-11-10,7.99,7.990000000000001,B002JFR8Q8
2022-12-13,7.99,7.990000000000001,B002JFR8Q8
2020-01-01,12.99,11.99,B002JG0JFY
2021-08-08,20.31,20.31,B002JGIY3S
2020-11-06,10.24,10.24,B002JL1Y6C
2021-04-21,10.24,10.24,B002JL1Y6C
2019-12-26,54.97,54.970000000000006,B002JP315K
2019-11-21,22.98,22.98,B002JPGID2
2021-09-25,6.04,6.04,B002KE5X7Y
2021-09-25,6.04,6.04,B002KE5X7Y
2021-10-18,6.04,6.04,B002KE5X7Y
2022-05-11,12.98,12.979999999999999,B002L639UY
2022-07-12,13.88,13.879999999999999,B002L639UY
2022-08-28,13.88,13.879999999999999,B002L639UY
2022-09-05,14.98,14.979999999999997,B002L639UY
2022-11-02,14.98,14.979999999999997,B002L639UY
2021-11-03,7.73,7.73,B002LWEGI2
2022-09-08,14.6,14.599999999999996,B002LZUE76
2022-11-13,12.78,12.779999999999998,B002LZUE76
2022-12-07,13.86,13.859999999999996,B002LZUE76
2023-01-12,13.86,13.859999999999996,B002LZUE76
2022-02-14,3.59,3.59,B002M6WY72
2022-05-03,14.94,14.94,B002MGJZRE
2022-07-19,15.49,15.49,B002MGJZRE
2022-06-19,13.59,12.49,B002MO765O
2022-04-23,12.99,12.989999999999998,B002NGSB96
2022-01-01,4.86,4.86,B002NJDAJY
2022-08-24,6.54,6.540000000000001,B002NJDAJY
2022-07-21,3.74,3.7400000000000007,B002NL06CQ
2022-09-14,3.55,3.5499999999999994,B002NLGE9A
2022-09-20,3.55,3.5499999999999994,B002NLGE9A
2022-10-12,3.99,3.99,B002NLGE9A
2021-12-19,19.99,19.990000000000002,B002OKY0BY
2021-12-26,19.99,19.990000000000002,B002OKY0BY
2022-10-12,9.8,9.799999999999999,B002OOVC84
2021-03-10,24.95,24.95,B002OYMOFO
2022-01-28,19.99,19.989999999999995,B002PQ8BQM
2022-02-09,19.99,19.989999999999995,B002PQ8BQM
2022-04-18,19.99,19.989999999999995,B002PQ8BQM
2022-05-09,19.99,19.989999999999995,B002PQ8BQM
2022-05-28,19.99,19.989999999999995,B002PQ8BQM
2022-07-20,19.99,19.989999999999995,B002PQ8BQM
2022-10-28,19.99,19.989999999999995,B002PQ8BQM
2022-10-21,45.99,45.99000000000001,B002QAYJPO
2022-11-28,55.98,55.980000000000004,B002QAYJPO
2022-12-12,45.99,45.99000000000001,B002QAYJPO
2021-05-10,17.48,17.480000000000004,B002QPW9J2
2021-12-21,18.76,18.76,B002QPZXH2
2022-05-12,15.49,15.49,B002QPZXH2
2022-05-14,8.99,8.989999999999997,B002R0DXQE
2022-05-20,8.09,8.089999999999996,B002R0DXQE
2022-05-27,8.99,8.989999999999997,B002R0DXQE
2022-05-28,8.99,8.989999999999997,B002R0DXQE
2022-05-29,8.09,8.089999999999996,B002R0DXQE
2022-06-08,8.99,8.989999999999997,B002R0DXQE
2022-06-14,8.99,8.989999999999997,B002R0DXQE
2022-06-25,4.07,4.07,B002R0DXQE
2022-07-12,7.64,7.639999999999997,B002R0DXQE
2022-07-13,7.64,7.639999999999997,B002R0DXQE
2022-07-18,8.09,8.089999999999996,B002R0DXQE
2022-07-22,8.99,8.989999999999997,B002R0DXQE
2022-07-24,8.99,8.989999999999997,B002R0DXQE
2022-08-05,8.99,8.989999999999997,B002R0DXQE
2022-08-09,11.78,11.779999999999994,B002R0DXQE
2022-08-11,8.99,8.989999999999997,B002R0DXQE
2022-09-03,8.99,8.989999999999997,B002R0DXQE
2022-09-05,8.99,8.989999999999997,B002R0DXQE
2022-09-09,8.99,8.989999999999997,B002R0DXQE
2022-09-18,8.99,8.989999999999997,B002R0DXQE
2022-10-02,8.99,8.989999999999997,B002R0DXQE
2022-10-02,8.99,8.989999999999997,B002R0DXQE
2022-10-02,8.99,8.989999999999997,B002R0DXQE
2022-10-05,8.99,8.989999999999997,B002R0DXQE
2022-10-11,7.64,7.639999999999997,B002R0DXQE
2022-10-26,8.99,8.989999999999997,B002R0DXQE
2022-12-01,8.99,8.989999999999997,B002R0DXQE
2022-12-12,8.99,8.989999999999997,B002R0DXQE
2022-12-13,8.99,8.989999999999997,B002R0DXQE
2022-12-22,8.99,8.989999999999997,B002R0DXQE
2023-02-19,8.99,8.989999999999997,B002R0DXQE
2023-02-02,7.29,7.290000000000001,B002R5ARD6
2021-05-28,15.14,15.14,B002R5B1NQ
2019-02-21,13.99,13.99,B002R5BH6W
2022-02-03,4.99,4.99,B002R8SLTU
2019-09-01,15.45,15.45,B002RANEAE
2020-02-01,23.02,23.020000000000003,B002RANEAE
2022-09-04,22.0,22.0,B002RT720I
2021-08-18,21.99,21.99,B002RW9C3A
2023-02-19,23.49,23.49,B002RW9C3A
2021-05-01,25.0,25.0,B002T68LWW
2022-12-02,25.0,25.0,B002T68LWW
2022-09-01,3.94,3.94,B002TOL400
2022-10-13,6.99,6.99,B002U1DX88
2022-02-16,25.26,25.26,B002U4QS0U
2022-10-01,6.99,6.99,B002UC7X60
2022-02-07,10.99,10.990000000000002,B002UCPBVY
2022-02-16,10.99,10.990000000000002,B002UCPBVY
2022-05-29,10.99,10.990000000000002,B002UCPBVY
2022-07-24,22.9,22.9,B002UCYRZU
2022-07-28,22.9,22.9,B002UCYRZU
2022-07-09,23.95,23.95,B002UNMZO4
2021-12-02,15.99,11.99,B002UOHK84
2020-06-29,9.07,9.069999999999999,B002VEBMKK
2022-01-21,5.52,5.52,B002W21YNQ
2021-11-15,22.89,18.75,B002WILK7A
2022-05-21,5.1,5.1000000000000005,B002Y2J1Z2
2022-08-07,5.1,5.1000000000000005,B002Y2J1Z2
2021-05-21,56.69,56.68999999999997,B002Y2SUU4
2022-09-04,4.1,4.1,B002YC83MO
2022-09-12,4.1,4.1,B002YC83MO
2022-11-02,8.31,8.309999999999999,B002YC83MO
2022-12-20,8.25,8.249999999999998,B002YC83MO
2022-12-21,8.15,8.149999999999999,B002YC83MO
2021-06-29,29.87,29.870000000000005,B002YI2IG0
2021-07-15,29.9,29.900000000000002,B002YI2IG0
2021-09-05,30.84,30.840000000000003,B002YI2IG0
2022-01-04,34.99,34.99,B002YI2IG0
2022-06-06,24.81,24.810000000000002,B002YI2IG0
2019-07-18,20.99,20.99,B002ZNJHZE
2021-01-20,8.54,8.54,B002ZTZVC6
2022-11-14,8.0,8.0,B002ZTZVC6
2022-12-02,4.08,4.08,B002ZUZXUU
2023-02-04,4.39,4.39,B002ZUZXUU
2019-12-10,11.04,11.040000000000001,B00303V3TQ
2022-04-12,14.3,14.3,B00304L0H0
2022-09-25,9.17,9.17,B00304T1BM
2022-12-06,9.17,9.17,B00304T1BM
2022-02-09,118.93,118.93,B00309HQPK
2022-01-31,12.3,12.300000000000002,B0030F0U3Y
2022-09-03,5.99,5.99,B0030F32L6
2022-10-08,5.12,5.12,B0030F32L6
2022-11-28,7.99,7.989999999999999,B0030JE7M0
2022-08-11,11.98,11.980000000000002,B0031081MU
